Description	ID	Physalia	Nanomia	Agalma	Abylopsis	Craseoa	Hydra	Nematostella
4960	4960	1	0	0	1	1	1	0
4961	4961	1	0	1	1	1	0	0
4962	4962	1	0	1	1	0	1	0
4963	4963	0	1	1	1	1	0	0
4964	4964	1	1	1	0	0	1	0
4965	4965	0	1	1	1	1	0	0
4966	4966	1	1	1	0	1	0	0
4967	4967	1	1	1	1	0	0	0
4968	4968	0	1	1	1	1	0	0
4969	4969	1	1	1	0	1	0	0
4970	4970	0	1	1	1	1	0	0
4971	4971	0	0	1	1	1	1	0
4972	4972	0	1	1	0	0	1	1
4973	4973	1	1	1	0	1	0	0
4974	4974	1	0	1	1	0	1	0
4975	4975	1	1	1	1	0	0	0
4976	4976	0	1	1	1	1	0	0
4977	4977	1	1	1	0	1	0	0
4978	4978	1	1	1	1	0	0	0
4979	4979	0	1	1	0	1	1	0
4980	4980	1	1	0	0	1	1	0
4981	4981	1	0	1	0	1	1	0
4982	4982	0	1	0	1	1	1	0
4983	4983	0	0	1	0	1	1	1
4984	4984	1	0	1	1	0	1	0
4985	4985	1	1	0	0	1	1	0
4986	4986	0	1	1	1	1	0	0
4987	4987	0	1	1	1	1	0	0
4988	4988	1	0	1	1	1	0	0
4989	4989	0	0	1	0	1	1	1
4990	4990	1	1	1	0	1	0	0
4991	4991	0	0	1	1	1	1	0
4992	4992	0	1	1	0	1	1	0
4993	4993	0	1	1	1	1	0	0
4994	4994	1	1	1	0	1	0	0
4995	4995	1	0	1	1	1	0	0
4996	4996	0	1	1	1	1	0	0
4997	4997	1	0	1	0	1	1	0
4998	4998	0	0	1	1	1	0	1
4999	4999	0	1	1	0	1	1	0
5000	5000	1	0	1	1	1	0	0
5001	5001	0	1	1	0	1	0	1
5002	5002	0	1	1	1	1	0	0
5003	5003	0	1	1	1	1	0	0
5004	5004	0	1	1	1	1	0	0
5005	5005	0	1	0	0	1	1	1
5006	5006	1	1	0	1	1	0	0
5007	5007	1	1	1	0	1	0	0
5008	5008	1	1	0	0	1	1	0
5009	5009	0	1	1	1	1	0	0
5010	5010	1	1	1	1	0	0	0
5011	5011	1	1	1	1	0	0	0
5012	5012	0	1	1	0	0	1	1
5013	5013	0	1	1	0	0	1	1
5014	5014	0	1	1	1	1	0	0
5015	5015	1	1	1	0	1	0	0
5016	5016	1	0	1	1	0	1	0
5017	5017	0	0	1	1	1	1	0
5018	5018	1	1	1	0	0	1	0
5019	5019	0	1	1	0	1	1	0
5020	5020	1	0	1	0	1	1	0
5021	5021	0	1	1	1	1	0	0
5022	5022	1	1	1	0	1	0	0
5023	5023	1	1	1	0	1	0	0
5024	5024	1	1	1	0	1	0	0
5025	5025	1	1	1	0	0	1	0
5026	5026	0	1	1	0	1	0	1
5027	5027	1	1	1	0	0	1	0
5028	5028	0	1	0	1	1	1	0
5029	5029	1	1	0	0	1	1	0
5030	5030	0	1	1	1	1	0	0
5031	5031	1	1	1	1	0	0	0
5032	5032	0	1	1	0	1	1	0
5033	5033	1	1	0	1	1	0	0
5034	5034	1	1	1	0	1	0	0
5035	5035	1	1	1	0	1	0	0
5036	5036	1	1	1	0	1	0	0
5037	5037	1	0	1	0	0	1	1
5038	5038	1	1	1	0	1	0	0
5039	5039	1	1	1	0	1	0	0
5040	5040	0	1	1	1	1	0	0
5041	5041	1	1	1	0	1	0	0
5042	5042	0	1	1	0	1	0	1
5043	5043	0	1	1	1	1	0	0
5044	5044	1	1	1	0	1	0	0
5045	5045	1	1	1	1	0	0	0
5046	5046	0	0	0	1	1	1	1
5047	5047	1	1	1	0	0	1	0
5048	5048	1	0	1	0	1	1	0
5049	5049	1	1	1	0	0	1	0
5050	5050	0	1	1	0	1	1	0
5051	5051	1	0	0	0	1	1	1
5052	5052	1	1	1	0	0	1	0
5053	5053	1	1	1	1	0	0	0
5054	5054	0	0	1	1	0	1	1
5055	5055	1	1	1	1	0	0	0
5056	5056	1	0	1	0	1	1	0
5057	5057	0	1	1	1	1	0	0
5058	5058	0	1	0	1	1	1	0
5059	5059	0	1	1	0	1	1	0
5060	5060	1	0	1	0	1	1	0
5061	5061	0	0	1	1	0	1	1
5062	5062	1	1	1	0	0	0	1
5063	5063	0	1	1	0	1	0	1
5064	5064	1	1	1	0	1	0	0
5065	5065	0	1	1	0	0	1	1
5066	5066	1	1	1	0	1	0	0
5067	5067	0	1	1	0	0	1	1
5068	5068	0	1	1	1	1	0	0
5069	5069	1	1	1	0	1	0	0
5070	5070	1	1	0	0	1	1	0
5071	5071	0	1	1	0	1	1	0
5072	5072	1	1	1	0	1	0	0
5073	5073	0	1	1	0	0	1	1
5074	5074	0	1	1	1	1	0	0
5075	5075	1	1	1	0	1	0	0
5076	5076	1	1	0	1	0	1	0
5077	5077	0	1	1	1	0	1	0
5078	5078	0	1	1	1	0	1	0
5079	5079	1	0	1	0	1	1	0
5080	5080	0	1	0	0	1	1	1
5081	5081	1	1	1	1	0	0	0
5082	5082	1	1	1	1	0	0	0
5083	5083	0	0	1	0	1	1	1
5084	5084	1	1	1	0	1	0	0
5085	5085	0	1	1	1	1	0	0
5086	5086	0	1	1	1	1	0	0
5087	5087	1	1	1	0	1	0	0
5088	5088	0	1	1	1	1	0	0
5089	5089	0	1	1	1	1	0	0
5090	5090	0	1	1	0	1	1	0
5091	5091	1	1	0	0	0	1	1
5092	5092	0	1	1	1	1	0	0
5093	5093	1	1	1	0	0	1	0
5094	5094	0	1	1	0	0	1	1
5095	5095	0	1	1	0	1	1	0
5096	5096	1	1	1	1	0	0	0
5097	5097	0	0	1	1	1	1	0
5098	5098	1	1	1	1	0	0	0
5099	5099	1	1	1	0	1	0	0
5100	5100	0	1	1	1	0	1	0
5101	5101	1	1	1	1	0	0	0
5102	5102	0	1	1	1	1	0	0
5103	5103	1	0	1	0	1	1	0
5104	5104	0	1	1	0	1	1	0
5105	5105	1	1	1	0	0	0	1
5106	5106	0	1	1	1	0	0	1
5107	5107	1	1	1	0	1	0	0
5108	5108	0	1	1	0	1	1	0
5109	5109	0	1	1	0	1	1	0
5110	5110	1	1	1	1	0	0	0
5111	5111	0	1	1	0	1	1	0
5112	5112	1	0	0	0	1	1	1
5113	5113	1	1	0	1	0	1	0
5114	5114	0	1	1	0	0	1	1
5115	5115	1	0	1	0	1	1	0
5116	5116	1	0	1	1	1	0	0
5117	5117	1	1	1	1	0	0	0
5118	5118	1	0	1	0	1	1	0
5119	5119	0	1	0	1	1	0	1
5120	5120	0	1	1	1	1	0	0
5121	5121	1	0	1	0	0	1	1
5122	5122	0	1	1	1	1	0	0
5123	5123	1	0	1	0	1	1	0
5124	5124	0	1	1	1	1	0	0
5125	5125	1	0	1	1	0	1	0
5126	5126	0	1	0	1	1	1	0
5127	5127	0	1	1	1	1	0	0
5128	5128	1	1	0	1	1	0	0
5129	5129	1	1	1	1	0	0	0
5130	5130	1	0	0	1	1	1	0
5131	5131	1	0	1	1	1	0	0
5132	5132	0	1	1	0	1	1	0
5133	5133	0	0	1	0	1	1	1
5134	5134	1	0	1	1	1	0	0
5135	5135	1	1	1	0	0	0	1
5136	5136	1	0	0	1	1	0	1
5137	5137	1	0	1	1	1	0	0
5138	5138	1	1	1	0	1	0	0
5139	5139	0	0	1	1	1	1	0
5140	5140	1	1	1	1	0	0	0
5141	5141	1	0	1	1	0	1	0
5142	5142	1	0	0	1	1	1	0
5143	5143	1	1	1	0	0	1	0
5144	5144	0	0	1	0	1	1	1
5145	5145	1	0	1	1	1	0	0
5146	5146	0	0	1	1	1	1	0
5147	5147	0	0	1	1	1	1	0
5148	5148	0	0	1	0	1	1	1
5149	5149	1	0	1	0	1	1	0
5150	5150	0	1	1	0	1	1	0
5151	5151	0	0	1	1	1	1	0
5152	5152	0	0	1	1	1	1	0
5153	5153	1	0	1	1	0	1	0
5154	5154	1	0	1	1	1	0	0
5155	5155	0	0	1	1	1	1	0
5156	5156	1	0	0	1	1	1	0
5157	5157	1	0	1	1	1	0	0
5158	5158	0	0	1	1	1	1	0
5159	5159	0	0	1	1	1	1	0
5160	5160	0	1	0	1	1	1	0
5161	5161	1	0	1	1	1	0	0
5162	5162	0	0	1	0	1	1	1
5163	5163	1	0	0	1	1	1	0
5164	5164	1	0	1	1	1	0	0
5165	5165	0	0	1	0	1	1	1
5166	5166	0	0	1	1	1	1	0
5167	5167	1	0	0	0	1	1	1
5168	5168	0	0	1	1	1	1	0
5169	5169	1	1	1	0	1	0	0
5170	5170	1	1	0	0	1	1	0
5171	5171	0	1	1	0	1	1	0
5172	5172	0	0	1	1	1	1	0
5173	5173	1	0	1	1	1	0	0
5174	5174	0	0	1	1	1	1	0
5175	5175	1	0	1	1	1	0	0
5176	5176	1	0	1	1	1	0	0
5177	5177	0	0	1	1	1	1	0
5178	5178	1	0	1	1	1	0	0
5179	5179	0	0	1	0	1	1	1
5180	5180	0	0	0	1	1	1	1
5181	5181	1	0	1	1	0	1	0
5182	5182	0	1	1	1	1	0	0
5183	5183	0	0	0	1	1	1	1
5184	5184	0	0	1	1	1	1	0
5185	5185	0	0	1	0	1	1	1
5186	5186	0	1	1	1	1	0	0
5187	5187	0	0	1	1	1	1	0
5188	5188	0	1	1	1	1	0	0
5189	5189	0	1	1	0	1	1	0
5190	5190	0	0	1	0	1	1	1
5191	5191	0	0	1	0	1	1	1
5192	5192	0	0	1	1	1	1	0
5193	5193	0	0	1	1	1	0	1
5194	5194	0	0	0	1	1	1	1
5195	5195	0	0	0	1	1	1	1
5196	5196	0	1	1	1	1	0	0
5197	5197	0	0	0	1	1	1	1
5198	5198	0	1	1	0	0	1	1
5199	5199	0	0	0	1	1	1	1
5200	5200	0	0	1	0	1	1	1
5201	5201	0	0	0	1	1	1	1
5202	5202	0	1	1	0	1	1	0
5203	5203	0	0	1	1	1	1	0
5204	5204	0	1	0	0	1	1	1
5205	5205	0	0	1	0	1	1	1
